Dealer Code Processing;Dealer Name;Long Chassis;Model Description;Vehicle Version;Vehicle Code;Model Year;Color Type;Exterior Color;Interior Color;Physical Status Description;Estimated Production Day;Estimated Production Week;Sales Type;Sales Type Description;Have a Customer;Invoiced?;Dispatchable;Quota Status;Central / Dealer Quota;Production Day;Related Month Availability;Status;Month Number
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001374;A1;A1V01;K2;2026;Color;White2;IG1b;Locked order;27.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;27.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001375;A1;A1V01;K2;2026;Color;Black2;IG1b;Locked order;27.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;27.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001376;A1;A1V01;K2;2026;Color;Black2;IG1b;Partially modifiable order;6.02.2026;W06/02/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;6.02.2026;Following Months;To Be Produced;February
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001377;A1;A1V01;K2;2026;Color;Black2;IG1b;Partially modifiable order;6.02.2026;W06/02/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;6.02.2026;Following Months;To Be Produced;February
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001378;A1;A1V01;K2;2026;Color;Black2;IG1b;Locked order;27.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;27.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001379;A1;A1V01;K2;2026;Color;Black2;IG1b;Locked order;27.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;27.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001380;A1;A1V01;K2;2026;Color;Black2;IG1b;Partially modifiable order;10.02.2026;W07/02/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;10.02.2026;Following Months;To Be Produced;February
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001381;A1;A1V01;K2;2026;Color;Black2;IG1b;Locked order;27.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;27.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001382;A1;A1V01;K2;2026;Color;Black2;IG1b;Locked order;27.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;27.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001383;A1;A1V01;K2;2026;Color;Black2;IG1b;Partially modifiable order;6.02.2026;W06/02/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;6.02.2026;Following Months;To Be Produced;February
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001384;A1;A1V01;K2;2026;Color;Black2;IG1b;Locked order;27.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;27.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001385;A1;A1V01;K2;2026;Color;Grey1;IG1b;Locked order;28.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;28.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001386;A1;A1V01;K2;2026;Color;Grey1;IG1b;Locked order;27.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;27.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001387;A1;A1V01;K2;2026;Color;White2;IG1b;Locked order;15.01.2026;W03/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;15.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001388;A1;A1V01;K2;2026;Color;White2;IG1b;Locked order;15.01.2026;W03/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;15.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001389;A1;A1V01;K2;2026;Color;White2;IG1b;Locked order;15.01.2026;W03/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;15.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001390;A1;A1V01;K2;2026;Color;White2;IG1b;Locked order;15.01.2026;W03/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;15.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001391;A1;A1V01;K2;2026;Color;White2;IG1b;Locked order;27.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;27.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001392;A1;A1V01;K2;2026;Color;White2;IG1b;Locked order;26.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;26.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001393;A1;A1V01;K2;2026;Color;White2;IG1b;Locked order;26.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;26.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001394;A1;A1V01;K2;2026;Color;White2;IG1b;Locked order;16.01.2026;W03/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;16.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001395;A1;A1V01;K2;2026;Color;White2;IG1b;Locked order;26.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;26.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001396;A1;A1V01;K2;2026;Color;White2;IG1b;Locked order;23.01.2026;W04/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;23.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001397;A1;A1V01;K2;2026;Color;Black2;IG1b;Locked order;16.01.2026;W03/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;16.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001398;A1;A1V01;K2;2026;Color;Black2;IG1b;Locked order;27.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;27.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001399;A1;A1V01;K2;2026;Color;Black2;IG1b;Locked order;15.01.2026;W03/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;15.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001400;A1;A1V01;K2;2026;Color;Black2;IG1b;Locked order;16.01.2026;W03/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;16.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001401;A1;A1V01;K2;2026;Color;Black2;IG1b;Locked order;27.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;27.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001402;A1;A1V01;K2;2026;Color;Black2;IG1b;Locked order;15.01.2026;W03/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;15.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001403;A1;A1V01;K2;2026;Color;Black2;IG1b;Locked order;26.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;26.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001404;A1;A1V01;K2;2026;Color;Black2;IG1b;Locked order;27.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;27.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001405;A1;A1V01;K2;2026;Color;Black2;IG1b;Locked order;15.01.2026;W03/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;15.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001406;A1;A1V01;K2;2026;Color;Black2;IG1b;Locked order;27.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;27.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001407;A1;A1V01;K2;2026;Color;Grey1;IG1b;Locked order;15.01.2026;W03/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;15.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001408;A1;A1V01;K2;2026;Color;Grey1;IG1b;Locked order;15.01.2026;W03/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;15.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001409;A1;A1V01;K2;2026;Color;Grey1;IG1b;Locked order;27.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;27.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001410;A1;A1V01;K2;2026;Color;Grey1;IG1b;Locked order;26.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;26.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001411;A1;A1V01;K2;2026;Color;Grey1;IG1b;Locked order;15.01.2026;W03/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;15.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001412;A1;A1V01;K2;2026;Color;Grey1;IG1b;Locked order;15.01.2026;W03/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;15.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001413;A1;A1V01;K2;2026;Color;Grey1;IG1b;Locked order;26.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;26.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001414;A1;A1V01;K2;2026;Color;Grey1;IG1b;Locked order;15.01.2026;W03/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;15.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001415;A1;A1V01;K2;2026;Color;Grey1;IG1b;Locked order;15.01.2026;W03/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;15.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001416;A1;A1V01;K2;2026;Color;Grey1;IG1b;Locked order;27.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;27.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001417;A1;A1V01;K2;2026;Color;Beige;IG1b;Locked order;15.01.2026;W03/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;15.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001418;A1;A1V01;K2;2026;Color;Beige;IG1b;Locked order;15.01.2026;W03/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;15.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001419;A1;A1V01;K2;2026;Color;Beige;IG1b;Locked order;27.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;27.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001420;A1;A1V01;K2;2026;Color;Beige;IG1b;Locked order;26.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;26.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001421;A1;A1V01;K2;2026;Color;Beige;IG1b;Locked order;15.01.2026;W03/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;15.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001422;A1;A1V01;K2;2026;Color;Beige;IG1b;Locked order;15.01.2026;W03/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;15.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001423;A1;A1V01;K2;2026;Color;Beige;IG1b;Locked order;23.01.2026;W04/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;23.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001424;A1;A1V01;K2;2026;Color;Beige;IG1b;Locked order;16.01.2026;W03/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;16.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001425;A1;A1V01;K2;2026;Color;Beige;IG1b;Locked order;23.01.2026;W04/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;23.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001426;A1;A1V01;K2;2026;Color;Beige;IG1b;Locked order;27.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;27.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001427;A1;A1V01;K2;2026;Color;Grey3;IG1b;Locked order;15.01.2026;W03/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;15.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001428;A1;A1V01;K2;2026;Color;Grey3;IG1b;Locked order;15.01.2026;W03/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;15.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001429;A1;A1V01;K2;2026;Color;Grey3;IG1b;Locked order;27.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;27.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001430;A1;A1V01;K2;2026;Color;Grey3;IG1b;Locked order;26.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;26.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001431;A1;A1V01;K2;2026;Color;Grey3;IG1b;Locked order;15.01.2026;W03/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;15.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001432;A1;A1V01;K2;2026;Color;Grey3;IG1b;Locked order;27.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;27.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001433;A1;A1V01;K2;2026;Color;Grey3;IG1b;Locked order;15.01.2026;W03/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;15.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001434;A1;A1V01;K2;2026;Color;Grey3;IG1b;Locked order;15.01.2026;W03/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;15.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001435;A1;A1V01;K2;2026;Color;Grey3;IG1b;Locked order;15.01.2026;W03/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;15.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;A1V01MY26K2001436;A1;A1V01;K2;2026;Color;Grey3;IG1b;Locked order;26.01.2026;W05/01/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;26.01.2026;Following Months;To Be Produced;January
CENT-STOCK;CENTRAL STOCK;B1V02MY25N4001437;B1;B1V02;N4;2025;Bicolor;Green3;IB4c;VIN assigned;10.06.2025;W24/06/2025;RE;Perakende;NO;N;Y;Merkezi Kota;Central;9.06.2025;Availability;Produced;Current Month
BA-3-EGE-02;DEALER 6;A2V02MY25L6001438;A2;A2V02;L6;2025;Color;White2;IG1a;Shipped to dealer;14.11.2025;W46/11/2025;RE;Perakende;NO;Y;Y;Bayi Kota;Dealer Quota;7.11.2025;Availability;Dealer Stock;Current Month
BA-3-EGE-02;DEALER 6;A2V02MY25L6001439;A2;A2V02;L6;2025;Color;Black2;IG1a;Loaded for transport;14.11.2025;W46/11/2025;RE;Perakende;NO;Y;N;Bayi Kota;Dealer Quota;7.11.2025;Availability;Dealer Stock;Current Month
BA-3-EGE-02;DEALER 6;A1V01MY25K2001440;A1;A1V01;K2;2025;Color;White2;IG1b;Imported vehicle in transit;21.11.2025;W47/11/2025;RE;Perakende;NO;Y;N;Bayi Kota;Dealer Quota;21.11.2025;Availability;Dealer Stock;Current Month
BA-3-GDA-01;DEALER 19;A3V02MY25M8001441;A3;A3V02;M8;2025;Color;Grey1;IG1a;Ready for dispatch;26.09.2025;W39/09/2025;RE;Perakende;YES;Y;Y;Bayi Kota;Dealer Quota;24.09.2025;Availability;Dealer Stock;Current Month
BA-3-GDA-01;DEALER 19;A2V02MY25L6001442;A2;A2V02;L6;2025;Color;White2;IG1a;Imported vehicle in transit;12.12.2025;W50/12/2025;RE;Perakende;YES;Y;N;Bayi Kota;Dealer Quota;12.12.2025;Availability;Dealer Stock;Current Month
BA-3-GDA-01;DEALER 19;A2V02MY25L6001443;A2;A2V02;L6;2025;Color;White2;IG1a;Ready for dispatch;6.11.2025;W45/11/2025;RE;Perakende;NO;Y;Y;Bayi Kota;Dealer Quota;6.11.2025;Availability;Dealer Stock;Current Month
BA-3-GDA-01;DEALER 19;A2V02MY25L6001444;A2;A2V02;L6;2025;Color;Black2;IG1a;Imported vehicle in transit;2.12.2025;W49/12/2025;RE;Perakende;YES;Y;N;Bayi Kota;Dealer Quota;2.12.2025;Availability;Dealer Stock;Current Month
BA-3-GDA-01;DEALER 19;A1V01MY25K2001445;A1;A1V01;K2;2025;Color;White2;IG1b;Imported vehicle in transit;3.12.2025;W49/12/2025;RE;Perakende;YES;Y;N;Bayi Kota;Dealer Quota;1.12.2025;Availability;Dealer Stock;Current Month
BA-3-MAR-05;DEALER 13;A2V02MY25L6001446;A2;A2V02;L6;2025;Color;Grey3;IG1a;Imported vehicle in transit;12.12.2025;W50/12/2025;RE;Perakende;YES;Y;N;Bayi Kota;Dealer Quota;12.12.2025;Availability;Dealer Stock;Current Month
BA-3-MAR-05;DEALER 13;A2V02MY25L6001447;A2;A2V02;L6;2025;Color;Black2;IG1a;Imported vehicle in transit;13.12.2025;W50/12/2025;RE;Perakende;YES;Y;N;Bayi Kota;Dealer Quota;12.12.2025;Availability;Dealer Stock;Current Month
BA-3-MAR-05;DEALER 13;A2V02MY25L6001448;A2;A2V02;L6;2025;Color;Grey1;IG1a;Ready for dispatch;12.11.2025;W46/11/2025;RE;Perakende;YES;Y;N;Bayi Kota;Dealer Quota;8.11.2025;Availability;Dealer Stock;Current Month
BA-3-MAR-05;DEALER 13;A2V02MY25L6001449;A2;A2V02;L6;2025;Color;Black2;IG1a;Imported vehicle in transit;12.12.2025;W50/12/2025;RE;Perakende;YES;Y;N;Bayi Kota;Dealer Quota;11.12.2025;Availability;Dealer Stock;Current Month
BA-3-MAR-05;DEALER 13;A2V02MY25L6001450;A2;A2V02;L6;2025;Color;Beige;IG1a;Imported vehicle in transit;26.11.2025;W48/11/2025;RE;Perakende;YES;Y;N;Bayi Kota;Dealer Quota;24.11.2025;Availability;Dealer Stock;Current Month
BA-3-MAR-05;DEALER 13;A2V02MY25L6001451;A2;A2V02;L6;2025;Color;Beige;IG1a;Imported vehicle in transit;26.11.2025;W48/11/2025;RE;Perakende;YES;Y;N;Bayi Kota;Dealer Quota;24.11.2025;Availability;Dealer Stock;Current Month
BA-3-MAR-05;DEALER 13;A2V02MY25L6001452;A2;A2V02;L6;2025;Color;White2;IG1a;Imported vehicle in transit;28.11.2025;W48/11/2025;RE;Perakende;YES;Y;N;Bayi Kota;Dealer Quota;26.11.2025;Availability;Dealer Stock;Current Month
BA-3-MAR-05;DEALER 13;A2V02MY25L6001453;A2;A2V02;L6;2025;Color;Black2;IG1a;Imported vehicle in transit;11.12.2025;W50/12/2025;RE;Perakende;YES;Y;N;Bayi Kota;Dealer Quota;10.12.2025;Availability;Dealer Stock;Current Month
BA-3-MAR-05;DEALER 13;A2V02MY25L6001454;A2;A2V02;L6;2025;Color;Black2;IG1a;Imported vehicle in transit;11.12.2025;W50/12/2025;RE;Perakende;YES;Y;N;Bayi Kota;Dealer Quota;12.12.2025;Availability;Dealer Stock;Current Month
BA-3-MAR-05;DEALER 13;A2V02MY25L6001455;A2;A2V02;L6;2025;Color;Black2;IG1a;Imported vehicle in transit;12.12.2025;W50/12/2025;RE;Perakende;YES;N;Y;Bayi Kota;Dealer Quota;11.12.2025;Availability;Ship Confirmed;Current Month
BA-3-MAR-05;DEALER 13;A1V01MY25K2001456;A1;A1V01;K2;2025;Color;Black2;IG1b;Imported vehicle in transit;22.11.2025;W47/11/2025;RE;Perakende;YES;Y;N;Bayi Kota;Dealer Quota;21.11.2025;Availability;Dealer Stock;Current Month
BA-3-MAR-05;DEALER 13;A1V01MY25K2001457;A1;A1V01;K2;2025;Color;White2;IG1b;Imported vehicle in transit;2.12.2025;W49/12/2025;RE;Perakende;YES;Y;N;Bayi Kota;Dealer Quota;2.12.2025;Availability;Dealer Stock;Current Month
BA-3-MAR-05;DEALER 13;A1V01MY25K2001458;A1;A1V01;K2;2025;Color;Black2;IG1b;Imported vehicle in transit;2.12.2025;W49/12/2025;RE;Perakende;YES;Y;N;Bayi Kota;Dealer Quota;2.12.2025;Availability;Dealer Stock;Current Month
BA-3-MAR-05;DEALER 13;A1V01MY25K2001459;A1;A1V01;K2;2025;Color;Beige;IG1b;Imported vehicle in transit;2.12.2025;W49/12/2025;RE;Perakende;YES;Y;N;Bayi Kota;Dealer Quota;2.12.2025;Availability;Dealer Stock;Current Month
BA-3-KAR-01;DEALER 20;A2V02MY25L6001460;A2;A2V02;L6;2025;Color;Grey3;IG1a;Imported vehicle in transit;28.11.2025;W48/11/2025;F4;Fiat Bireysel Kiralama;YES;N;N;FBK Bayi Kota;Dealer Quota;25.11.2025;Availability;Ship Confirmed;Current Month
BA-3-KAR-01;DEALER 20;A2V02MY25L6001461;A2;A2V02;L6;2025;Color;Grey3;IG1a;Imported vehicle in transit;28.11.2025;W48/11/2025;RE;Perakende;YES;N;N;Bayi Kota;Dealer Quota;25.11.2025;Availability;Ship Confirmed;Current Month
BA-3-KAR-01;DEALER 20;A2V02MY25L6001462;A2;A2V02;L6;2025;Color;Grey3;IG1a;Imported vehicle in transit;28.11.2025;W48/11/2025;RE;Perakende;YES;N;N;Bayi Kota;Dealer Quota;25.11.2025;Availability;Ship Confirmed;Current Month
BA-3-KAR-01;DEALER 20;A1V01MY25K2001463;A1;A1V01;K2;2025;Color;White2;IG1b;Imported vehicle in transit;21.11.2025;W47/11/2025;RE;Perakende;YES;N;N;Bayi Kota;Dealer Quota;21.11.2025;Availability;Ship Confirmed;Current Month
BA-3-AKD-02;DEALER 4;A2V02MY25L6001464;A2;A2V02;L6;2025;Color;White2;IG1a;Imported vehicle in transit;13.12.2025;W50/12/2025;RE;Perakende;YES;N;N;Bayi Kota;Dealer Quota;12.12.2025;Availability;Ship Confirmed;Current Month
BA-3-AKD-02;DEALER 4;A2V02MY25L6001465;A2;A2V02;L6;2025;Color;Grey3;IG1a;Imported vehicle in transit;13.12.2025;W50/12/2025;RE;Perakende;YES;N;Y;Bayi Kota;Dealer Quota;12.12.2025;Availability;Ship Confirmed;Current Month
BA-3-AKD-02;DEALER 4;A2V02MY25L6001466;A2;A2V02;L6;2025;Color;Beige;IG1a;Imported vehicle in transit;12.12.2025;W50/12/2025;RE;Perakende;YES;N;N;Bayi Kota;Dealer Quota;12.12.2025;Availability;Ship Confirmed;Current Month
BA-3-AKD-02;DEALER 4;A2V02MY25L6001467;A2;A2V02;L6;2025;Color;Yellow;IG1a;Imported vehicle in transit;4.12.2025;W49/12/2025;RE;Perakende;NO;N;Y;Bayi Kota;Dealer Quota;4.12.2025;Availability;Ship Confirmed;Current Month
BA-3-AKD-02;DEALER 4;A2V02MY25L6001468;A2;A2V02;L6;2025;Color;White2;IG1a;Imported vehicle in transit;2.12.2025;W49/12/2025;F1;Super Filo;YES;N;N;Bayi Kota S.Filo;Dealer Quota;1.12.2025;Availability;Ship Confirmed;Current Month
BA-3-AKD-02;DEALER 4;A2V02MY25L6001469;A2;A2V02;L6;2025;Color;Beige;IG1a;Imported vehicle in transit;1.12.2025;W49/12/2025;RE;Perakende;YES;N;N;Bayi Kota;Dealer Quota;1.12.2025;Availability;Ship Confirmed;Current Month
BA-3-AKD-02;DEALER 4;A2V02MY25L6001470;A2;A2V02;L6;2025;Color;Black2;IG1a;Imported vehicle in transit;4.12.2025;W49/12/2025;F1;Super Filo;YES;N;N;Bayi Kota S.Filo;Dealer Quota;4.12.2025;Availability;Ship Confirmed;Current Month
BA-3-AKD-02;DEALER 4;A2V02MY25L6001471;A2;A2V02;L6;2025;Color;Black2;IG1a;Imported vehicle in transit;4.12.2025;W49/12/2025;RE;Perakende;YES;N;N;Bayi Kota;Dealer Quota;4.12.2025;Availability;Ship Confirmed;Current Month
BA-3-AKD-02;DEALER 4;A1V01MY25K2001472;A1;A1V01;K2;2025;Color;Black2;IG1b;Imported vehicle in transit;3.12.2025;W49/12/2025;RE;Perakende;YES;N;Y;Bayi Kota;Dealer Quota;1.12.2025;Availability;Ship Confirmed;Current Month
BA-3-ICA-03;DEALER 10;A3V01MY25M4001473;A3;A3V01;M4;2025;Color;Black2;IG1a;Shipped to dealer;28.04.2025;W18/04/2025;RE;Perakende;NO;Y;Y;Bayi Kota;Dealer Quota;26.04.2025;Availability;Dealer Stock;Current Month
BA-3-ICA-03;DEALER 10;A2V02MY25L6001474;A2;A2V02;L6;2025;Color;Beige;IG1a;Imported vehicle in transit;26.11.2025;W48/11/2025;RE;Perakende;YES;Y;N;Bayi Kota;Dealer Quota;24.11.2025;Availability;Dealer Stock;Current Month
BA-3-ICA-03;DEALER 10;A1V01MY25K2001475;A1;A1V01;K2;2025;Color;White2;IG1b;Imported vehicle in transit;3.12.2025;W49/12/2025;RE;Perakende;YES;Y;N;Bayi Kota;Dealer Quota;1.12.2025;Availability;Dealer Stock;Current Month
BA-3-MAR-04;DEALER 12;A1V01MY25K2001476;A1;A1V01;K2;2025;Color;White2;IG1b;Loaded for transport;14.06.2025;W24/06/2025;RE;Perakende;NO;N;N;Bayi Kota;Dealer Quota;11.06.2025;Availability;Central Stock;Current Month
BA-3-MAR-04;DEALER 12;A1V01MY25K2001477;A1;A1V01;K2;2025;Color;Black2;IG1b;Loaded for transport;14.06.2025;W24/06/2025;RE;Perakende;NO;N;N;Bayi Kota;Dealer Quota;11.06.2025;Availability;Central Stock;Current Month
BA-3-MAR-08;DEALER 18;A2V02MY24L6001478;A2;A2V02;L6;2024;Color;Red2;IG1a;Blocked vehicle - production record cancelled;3.12.2024;W49/12/2024;RE;Perakende;NO;N;Y;Bayi Kota;Dealer Quota;6.12.2024;Availability;Ship Confirmed;Current Month
